seconds_before_off,country_code,race_class_band,field_size,all_run,short_fav,prob_band,dist_to_eff
2520,GB,low,small,FALSE,FALSE,prob_mid,0.14793310484156189
2520,GB,low,small,FALSE,FALSE,prob_low,0.20091113281453715
2520,GB,low,small,FALSE,FALSE,prob_vlow,0.3447728981681492
2520,GB,low,small,FALSE,TRUE,prob_high,0.11606398312271785
2520,GB,low,small,FALSE,TRUE,prob_mid,0.16664650588757624
2520,GB,low,small,FALSE,TRUE,prob_low,0.226566367577121
2520,GB,low,small,FALSE,TRUE,prob_vlow,0.44142312210006396
2520,GB,low,small,TRUE,FALSE,prob_mid,0.15134321052132335
2520,GB,low,small,TRUE,FALSE,prob_low,0.19495789973821104
2520,GB,low,small,TRUE,FALSE,prob_vlow,0.3379818961273255
2520,GB,low,small,TRUE,TRUE,prob_high,0.10951145513058345
2520,GB,low,small,TRUE,TRUE,prob_mid,0.15316307504441282
2520,GB,low,small,TRUE,TRUE,prob_low,0.22692201857330238
2520,GB,low,small,TRUE,TRUE,prob_vlow,0.45685678156482584
2520,GB,low,mid,FALSE,FALSE,prob_mid,0.16778228868574666
2520,GB,low,mid,FALSE,FALSE,prob_low,0.20380536419181144
2520,GB,low,mid,FALSE,FALSE,prob_vlow,0.3374364612087301
2520,GB,low,mid,FALSE,TRUE,prob_high,0.12304946292590631
2520,GB,low,mid,FALSE,TRUE,prob_mid,0.17832677813455053
2520,GB,low,mid,FALSE,TRUE,prob_low,0.23487556992899766
2520,GB,low,mid,FALSE,TRUE,prob_vlow,0.4273301150077254
2520,GB,low,mid,TRUE,FALSE,prob_mid,0.1653789277236407
2520,GB,low,mid,TRUE,FALSE,prob_low,0.20850639614729677
2520,GB,low,mid,TRUE,FALSE,prob_vlow,0.3616648235412163
2520,GB,low,mid,TRUE,TRUE,prob_high,0.1261075301081508
2520,GB,low,mid,TRUE,TRUE,prob_mid,0.18068237515393787
2520,GB,low,mid,TRUE,TRUE,prob_low,0.24049114983809844
2520,GB,low,mid,TRUE,TRUE,prob_vlow,0.45188811626876574
2520,GB,low,large,FALSE,FALSE,prob_mid,0.17776234317255007
2520,GB,low,large,FALSE,FALSE,prob_low,0.21266492722879823
2520,GB,low,large,FALSE,FALSE,prob_vlow,0.33575711561079946
2520,GB,low,large,FALSE,TRUE,prob_high,0.14344821805941463
2520,GB,low,large,FALSE,TRUE,prob_mid,0.18756686898162037
2520,GB,low,large,FALSE,TRUE,prob_low,0.24214536302902892
2520,GB,low,large,FALSE,TRUE,prob_vlow,0.4598522553842962
2520,GB,low,large,TRUE,FALSE,prob_mid,0.18486234952040093
2520,GB,low,large,TRUE,FALSE,prob_low,0.21876188459577353
2520,GB,low,large,TRUE,FALSE,prob_vlow,0.3703356529092851
2520,GB,low,large,TRUE,TRUE,prob_high,0.1261452506593804
2520,GB,low,large,TRUE,TRUE,prob_mid,0.1843082799840658
2520,GB,low,large,TRUE,TRUE,prob_low,0.23907626451700745
2520,GB,low,large,TRUE,TRUE,prob_vlow,0.47248253539763624
2520,IE,high,small,FALSE,FALSE,prob_mid,0.18138038584437954
2520,IE,high,small,FALSE,FALSE,prob_low,0.22562441671695563
2520,IE,high,small,FALSE,FALSE,prob_vlow,0.37601601906870136
2520,IE,high,small,FALSE,TRUE,prob_high,0.08577623470397494
2520,IE,high,small,FALSE,TRUE,prob_mid,0.1619291489692816
2520,IE,high,small,FALSE,TRUE,prob_low,0.2285589038381759
2520,IE,high,small,FALSE,TRUE,prob_vlow,0.3883093855836413
2520,IE,high,small,TRUE,FALSE,prob_mid,0.12769396801833485
2520,IE,high,small,TRUE,FALSE,prob_low,0.22715977023145603
2520,IE,high,small,TRUE,FALSE,prob_vlow,0.3265103672859854
2520,IE,high,small,TRUE,TRUE,prob_high,0.08689222285834598
2520,IE,high,small,TRUE,TRUE,prob_mid,0.1459783305458001
2520,IE,high,small,TRUE,TRUE,prob_low,0.23266579722600367
2520,IE,high,small,TRUE,TRUE,prob_vlow,0.35912708978281754
2520,IE,high,mid,FALSE,FALSE,prob_mid,0.15501473784207148
2520,IE,high,mid,FALSE,FALSE,prob_low,0.2449300968795239
2520,IE,high,mid,FALSE,FALSE,prob_vlow,0.3203157832165546
2520,IE,high,mid,FALSE,TRUE,prob_high,0.06290087706712406
2520,IE,high,mid,FALSE,TRUE,prob_mid,0.12382915547321231
2520,IE,high,mid,FALSE,TRUE,prob_low,0.2557539152215838
2520,IE,high,mid,FALSE,TRUE,prob_vlow,0.3372610518280309
2520,IE,high,mid,TRUE,FALSE,prob_mid,0.12443360743238606
2520,IE,high,mid,TRUE,FALSE,prob_low,0.22133791181858423
2520,IE,high,mid,TRUE,FALSE,prob_vlow,0.37753564691554375
2520,IE,high,mid,TRUE,TRUE,prob_high,0.08227829394045813
2520,IE,high,mid,TRUE,TRUE,prob_mid,0.1588901152398424
2520,IE,high,mid,TRUE,TRUE,prob_low,0.25631108158244076
2520,IE,high,mid,TRUE,TRUE,prob_vlow,0.39738563065195615
2520,IE,high,large,FALSE,FALSE,prob_mid,0.13437975159445095
2520,IE,high,large,FALSE,FALSE,prob_low,0.23985792348306414
2520,IE,high,large,FALSE,FALSE,prob_vlow,0.3744309269244718
2520,IE,high,large,TRUE,FALSE,prob_mid,0.17780000851960112
2520,IE,high,large,TRUE,FALSE,prob_low,0.2587941439993024
2520,IE,high,large,TRUE,FALSE,prob_vlow,0.36763195814968413
2520,IE,high,large,TRUE,TRUE,prob_high,0.10847183571163098
2520,IE,high,large,TRUE,TRUE,prob_mid,0.08861720425918862
2520,IE,high,large,TRUE,TRUE,prob_low,0.22358686551241763
2520,IE,high,large,TRUE,TRUE,prob_vlow,0.4595490036409749
2520,IE,low,small,FALSE,FALSE,prob_mid,0.17720780889871476
2520,IE,low,small,FALSE,FALSE,prob_low,0.2335301478178665
2520,IE,low,small,FALSE,FALSE,prob_vlow,0.4252085673024564
2520,IE,low,small,FALSE,TRUE,prob_high,0.08890624553251751
2520,IE,low,small,FALSE,TRUE,prob_mid,0.1888666553070164
2520,IE,low,small,FALSE,TRUE,prob_low,0.24783776477884062
2520,IE,low,small,FALSE,TRUE,prob_vlow,0.4905946769837254
2520,IE,low,small,TRUE,FALSE,prob_mid,0.17260815655536846
2520,IE,low,small,TRUE,FALSE,prob_low,0.23273613199867416
2520,IE,low,small,TRUE,FALSE,prob_vlow,0.398959019452996
2520,IE,low,small,TRUE,TRUE,prob_high,0.11583112006388349
2520,IE,low,small,TRUE,TRUE,prob_mid,0.17878912185121246
2520,IE,low,small,TRUE,TRUE,prob_low,0.2547388407219765
2520,IE,low,small,TRUE,TRUE,prob_vlow,0.5100307684489316
2520,IE,low,mid,FALSE,FALSE,prob_mid,0.16860548377836693
2520,IE,low,mid,FALSE,FALSE,prob_low,0.2500233040502635
2520,IE,low,mid,FALSE,FALSE,prob_vlow,0.41431212545715174
2520,IE,low,mid,FALSE,TRUE,prob_high,0.10292253413403361
2520,IE,low,mid,FALSE,TRUE,prob_mid,0.20024465595464266
2520,IE,low,mid,FALSE,TRUE,prob_low,0.2706215625303869
2520,IE,low,mid,FALSE,TRUE,prob_vlow,0.5308421776274281
2520,IE,low,mid,TRUE,FALSE,prob_mid,0.18007386730528438
2520,IE,low,mid,TRUE,FALSE,prob_low,0.2552788823112902
2520,IE,low,mid,TRUE,FALSE,prob_vlow,0.44982908336832744
2520,IE,low,mid,TRUE,TRUE,prob_high,0.1181724247667713
2520,IE,low,mid,TRUE,TRUE,prob_mid,0.20176753800848837
2520,IE,low,mid,TRUE,TRUE,prob_low,0.2720574554343623
2520,IE,low,mid,TRUE,TRUE,prob_vlow,0.5444835244987688
2520,IE,low,large,FALSE,FALSE,prob_mid,0.20595565444995662
2520,IE,low,large,FALSE,FALSE,prob_low,0.2594816869682331
2520,IE,low,large,FALSE,FALSE,prob_vlow,0.4222096255087152
2520,IE,low,large,FALSE,TRUE,prob_high,0.13984079400558858
2520,IE,low,large,FALSE,TRUE,prob_mid,0.27293451910611766
2520,IE,low,large,FALSE,TRUE,prob_low,0.2637573666929285
2520,IE,low,large,FALSE,TRUE,prob_vlow,0.578451482444485
2520,IE,low,large,TRUE,FALSE,prob_mid,0.19913737292432251
2520,IE,low,large,TRUE,FALSE,prob_low,0.2747366851308567
2520,IE,low,large,TRUE,FALSE,prob_vlow,0.4797671326488851
2520,IE,low,large,TRUE,TRUE,prob_high,0.11682509804659845
2520,IE,low,large,TRUE,TRUE,prob_mid,0.2202277635792451
2520,IE,low,large,TRUE,TRUE,prob_low,0.2884537724831938
2520,IE,low,large,TRUE,TRUE,prob_vlow,0.6245435347702517
2580,GB,high,small,FALSE,FALSE,prob_mid,0.1443906487366859
2580,GB,high,small,FALSE,FALSE,prob_low,0.19050307662446456
2580,GB,high,small,FALSE,FALSE,prob_vlow,0.3387343360186545
2580,GB,high,small,FALSE,TRUE,prob_high,0.10864925685738665
2580,GB,high,small,FALSE,TRUE,prob_mid,0.14162129395611828
2580,GB,high,small,FALSE,TRUE,prob_low,0.19391815083716965
2580,GB,high,small,FALSE,TRUE,prob_vlow,0.3347503861103022
2580,GB,high,small,TRUE,FALSE,prob_mid,0.13123807568014967
2580,GB,high,small,TRUE,FALSE,prob_low,0.17636607595780862
2580,GB,high,small,TRUE,FALSE,prob_vlow,0.29411435697628074
2580,GB,high,small,TRUE,TRUE,prob_high,0.08964312947578368
2580,GB,high,small,TRUE,TRUE,prob_mid,0.12641828541296213
2580,GB,high,small,TRUE,TRUE,prob_low,0.18897045142656457
2580,GB,high,small,TRUE,TRUE,prob_vlow,0.371738725928793
2580,GB,high,mid,FALSE,FALSE,prob_mid,0.14734366000480448
2580,GB,high,mid,FALSE,FALSE,prob_low,0.17804980973291573
2580,GB,high,mid,FALSE,FALSE,prob_vlow,0.3009163755144282
2580,GB,high,mid,FALSE,TRUE,prob_high,0.1537537607403627
2580,GB,high,mid,FALSE,TRUE,prob_mid,0.1493235947870803
2580,GB,high,mid,FALSE,TRUE,prob_low,0.163121696919292
2580,GB,high,mid,FALSE,TRUE,prob_vlow,0.3544226585833059
2580,GB,high,mid,TRUE,FALSE,prob_mid,0.13928259484002195
2580,GB,high,mid,TRUE,FALSE,prob_low,0.1749084388468142
2580,GB,high,mid,TRUE,FALSE,prob_vlow,0.3020969682067591
2580,GB,high,mid,TRUE,TRUE,prob_high,0.08698584704377835
2580,GB,high,mid,TRUE,TRUE,prob_mid,0.14951954946370458
2580,GB,high,mid,TRUE,TRUE,prob_low,0.18637974028109913
2580,GB,high,mid,TRUE,TRUE,prob_vlow,0.3160968023706249
2580,GB,high,large,FALSE,FALSE,prob_mid,0.15791344270993596
2580,GB,high,large,FALSE,FALSE,prob_low,0.16179978052276234
2580,GB,high,large,FALSE,FALSE,prob_vlow,0.27136071365098224
2580,GB,high,large,FALSE,TRUE,prob_high,0.06799658488845871
2580,GB,high,large,FALSE,TRUE,prob_low,0.2224299623774526
2580,GB,high,large,FALSE,TRUE,prob_vlow,0.38629982484999964
2580,GB,high,large,TRUE,FALSE,prob_mid,0.14700593447657356
2580,GB,high,large,TRUE,FALSE,prob_low,0.16785523771025251
2580,GB,high,large,TRUE,FALSE,prob_vlow,0.284643745561964
2580,GB,high,large,TRUE,TRUE,prob_high,0.07964493091280771
2580,GB,high,large,TRUE,TRUE,prob_mid,0.03410102251606688
2580,GB,high,large,TRUE,TRUE,prob_low,0.1702239835677533
2580,GB,high,large,TRUE,TRUE,prob_vlow,0.3551049721552728
2580,GB,low,small,FALSE,FALSE,prob_mid,0.14791351505578762
2580,GB,low,small,FALSE,FALSE,prob_low,0.20137899617806607
2580,GB,low,small,FALSE,FALSE,prob_vlow,0.3485534200707984
2580,GB,low,small,FALSE,TRUE,prob_high,0.11607352125510959
2580,GB,low,small,FALSE,TRUE,prob_mid,0.1677051676333509
2580,GB,low,small,FALSE,TRUE,prob_low,0.22688854418468324
2580,GB,low,small,FALSE,TRUE,prob_vlow,0.44271810167521297
2580,GB,low,small,TRUE,FALSE,prob_mid,0.15184488985929362
2580,GB,low,small,TRUE,FALSE,prob_low,0.19624564374232623
2580,GB,low,small,TRUE,FALSE,prob_vlow,0.3403252824189769
2580,GB,low,small,TRUE,TRUE,prob_high,0.11022778453943079
2580,GB,low,small,TRUE,TRUE,prob_mid,0.15425977023863166
2580,GB,low,small,TRUE,TRUE,prob_low,0.2274742176512578
2580,GB,low,small,TRUE,TRUE,prob_vlow,0.45809710958286914
2580,GB,low,mid,FALSE,FALSE,prob_mid,0.16887311765460364
2580,GB,low,mid,FALSE,FALSE,prob_low,0.20476257873482576
2580,GB,low,mid,FALSE,FALSE,prob_vlow,0.33836173718734797
2580,GB,low,mid,FALSE,TRUE,prob_high,0.12266779994140886
2580,GB,low,mid,FALSE,TRUE,prob_mid,0.1774909092144209
2580,GB,low,mid,FALSE,TRUE,prob_low,0.23432132271443262
2580,GB,low,mid,FALSE,TRUE,prob_vlow,0.4281459999051953
2580,GB,low,mid,TRUE,FALSE,prob_mid,0.16598010747066078
2580,GB,low,mid,TRUE,FALSE,prob_low,0.20905957029927913
2580,GB,low,mid,TRUE,FALSE,prob_vlow,0.3636698827271064
2580,GB,low,mid,TRUE,TRUE,prob_high,0.1269049547595387
2580,GB,low,mid,TRUE,TRUE,prob_mid,0.18014980189058058
2580,GB,low,mid,TRUE,TRUE,prob_low,0.24115920146779488
2580,GB,low,mid,TRUE,TRUE,prob_vlow,0.45452094074088956
2580,GB,low,large,FALSE,FALSE,prob_mid,0.17845747102261872
2580,GB,low,large,FALSE,FALSE,prob_low,0.21320432426793282
2580,GB,low,large,FALSE,FALSE,prob_vlow,0.33730511535063634
2580,GB,low,large,FALSE,TRUE,prob_high,0.1424779255613165
2580,GB,low,large,FALSE,TRUE,prob_mid,0.1823678837941391
2580,GB,low,large,FALSE,TRUE,prob_low,0.24154284038666102
2580,GB,low,large,FALSE,TRUE,prob_vlow,0.46019820532953915
2580,GB,low,large,TRUE,FALSE,prob_mid,0.18579238445644536
2580,GB,low,large,TRUE,FALSE,prob_low,0.21978418137312325
2580,GB,low,large,TRUE,FALSE,prob_vlow,0.3714209755476068
2580,GB,low,large,TRUE,TRUE,prob_high,0.1268254325537889
2580,GB,low,large,TRUE,TRUE,prob_mid,0.18485958932139418
2580,GB,low,large,TRUE,TRUE,prob_low,0.23915576791868687
2580,GB,low,large,TRUE,TRUE,prob_vlow,0.4759362534161796
2580,IE,high,small,FALSE,FALSE,prob_mid,0.17940093720119807
2580,IE,high,small,FALSE,FALSE,prob_low,0.2213566496586126
2580,IE,high,small,FALSE,FALSE,prob_vlow,0.3709975868159086
2580,IE,high,small,FALSE,TRUE,prob_high,0.08770211028053664
2580,IE,high,small,FALSE,TRUE,prob_mid,0.16090003495809563
2580,IE,high,small,FALSE,TRUE,prob_low,0.22530819705389096
2580,IE,high,small,FALSE,TRUE,prob_vlow,0.3784730987970755
2580,IE,high,small,TRUE,FALSE,prob_mid,0.12633101087861634
2580,IE,high,small,TRUE,FALSE,prob_low,0.2247302944504357
2580,IE,high,small,TRUE,FALSE,prob_vlow,0.3250651405780704
2580,IE,high,small,TRUE,TRUE,prob_high,0.08796995230843717
2580,IE,high,small,TRUE,TRUE,prob_mid,0.14541278813965758
2580,IE,high,small,TRUE,TRUE,prob_low,0.2345029625607131
2580,IE,high,small,TRUE,TRUE,prob_vlow,0.3601641725613537
2580,IE,high,mid,FALSE,FALSE,prob_mid,0.15806100344461715
2580,IE,high,mid,FALSE,FALSE,prob_low,0.24594202901122297
2580,IE,high,mid,FALSE,FALSE,prob_vlow,0.3348457063479975
2580,IE,high,mid,FALSE,TRUE,prob_high,0.06330190595187324
2580,IE,high,mid,FALSE,TRUE,prob_mid,0.12101905486950028
2580,IE,high,mid,FALSE,TRUE,prob_low,0.2640347871420461
2580,IE,high,mid,FALSE,TRUE,prob_vlow,0.34285619487729324
2580,IE,high,mid,TRUE,FALSE,prob_mid,0.12315334196562684
2580,IE,high,mid,TRUE,FALSE,prob_low,0.2204545931246933
2580,IE,high,mid,TRUE,FALSE,prob_vlow,0.38092295314268865
2580,IE,high,mid,TRUE,TRUE,prob_high,0.08228945680107423
2580,IE,high,mid,TRUE,TRUE,prob_mid,0.15783528831206334
2580,IE,high,mid,TRUE,TRUE,prob_low,0.25298282471185884
2580,IE,high,mid,TRUE,TRUE,prob_vlow,0.39974346092067375
2580,IE,high,large,FALSE,FALSE,prob_mid,0.13946010368476
2580,IE,high,large,FALSE,FALSE,prob_low,0.23747178736642577
2580,IE,high,large,FALSE,FALSE,prob_vlow,0.37490638921726344
2580,IE,high,large,TRUE,FALSE,prob_mid,0.17875059389176823
2580,IE,high,large,TRUE,FALSE,prob_low,0.2600772901279995
2580,IE,high,large,TRUE,FALSE,prob_vlow,0.370577211192986
2580,IE,high,large,TRUE,TRUE,prob_high,0.10683786984472207
2580,IE,high,large,TRUE,TRUE,prob_mid,0.0943645838153633
2580,IE,high,large,TRUE,TRUE,prob_low,0.22631762055757984
2580,IE,high,large,TRUE,TRUE,prob_vlow,0.4650109857351579
2580,IE,low,small,FALSE,FALSE,prob_mid,0.17817931338578502
2580,IE,low,small,FALSE,FALSE,prob_low,0.23330640327282393
2580,IE,low,small,FALSE,FALSE,prob_vlow,0.4145879255124626
2580,IE,low,small,FALSE,TRUE,prob_high,0.08857777055583788
2580,IE,low,small,FALSE,TRUE,prob_mid,0.18590227969042036
2580,IE,low,small,FALSE,TRUE,prob_low,0.24835979270180325
2580,IE,low,small,FALSE,TRUE,prob_vlow,0.47934910144883985
2580,IE,low,small,TRUE,FALSE,prob_mid,0.17232252519110092
2580,IE,low,small,TRUE,FALSE,prob_low,0.23425451477110062
2580,IE,low,small,TRUE,FALSE,prob_vlow,0.39925349004119814
2580,IE,low,small,TRUE,TRUE,prob_high,0.11624237329347806
2580,IE,low,small,TRUE,TRUE,prob_mid,0.18010621755241737
2580,IE,low,small,TRUE,TRUE,prob_low,0.2554280151386535
2580,IE,low,small,TRUE,TRUE,prob_vlow,0.5077589323483586
2580,IE,low,mid,FALSE,FALSE,prob_mid,0.16990986085432158
2580,IE,low,mid,FALSE,FALSE,prob_low,0.2501510327746119
2580,IE,low,mid,FALSE,FALSE,prob_vlow,0.4160513269758311
2580,IE,low,mid,FALSE,TRUE,prob_high,0.10223940112285795
2580,IE,low,mid,FALSE,TRUE,prob_mid,0.19995136107838377
2580,IE,low,mid,FALSE,TRUE,prob_low,0.2714710898778665
2580,IE,low,mid,FALSE,TRUE,prob_vlow,0.5332491303513256
2580,IE,low,mid,TRUE,FALSE,prob_mid,0.18076110308811086
2580,IE,low,mid,TRUE,FALSE,prob_low,0.2563359541891906
2580,IE,low,mid,TRUE,FALSE,prob_vlow,0.4502092455048603
2580,IE,low,mid,TRUE,TRUE,prob_high,0.11918309619468483
2580,IE,low,mid,TRUE,TRUE,prob_mid,0.19981557425675586
2580,IE,low,mid,TRUE,TRUE,prob_low,0.2721093114722974
2580,IE,low,mid,TRUE,TRUE,prob_vlow,0.5493510577679236
2580,IE,low,large,FALSE,FALSE,prob_mid,0.20694105414699904
2580,IE,low,large,FALSE,FALSE,prob_low,0.26219209740429644
2580,IE,low,large,FALSE,FALSE,prob_vlow,0.4225325698005749
2580,IE,low,large,FALSE,TRUE,prob_high,0.13980497223746902
2580,IE,low,large,FALSE,TRUE,prob_mid,0.2712904198078792
2580,IE,low,large,FALSE,TRUE,prob_low,0.27019352313938355
2580,IE,low,large,FALSE,TRUE,prob_vlow,0.58798912395395
2580,IE,low,large,TRUE,FALSE,prob_mid,0.19968960642131012
2580,IE,low,large,TRUE,FALSE,prob_low,0.275192938779647
2580,IE,low,large,TRUE,FALSE,prob_vlow,0.48138694171634744
2580,IE,low,large,TRUE,TRUE,prob_high,0.1171724081967566
2580,IE,low,large,TRUE,TRUE,prob_mid,0.2197414752061132
2580,IE,low,large,TRUE,TRUE,prob_low,0.2878487638822841
2580,IE,low,large,TRUE,TRUE,prob_vlow,0.6227436441304244
2640,GB,high,small,FALSE,FALSE,prob_mid,0.1426346312704063
2640,GB,high,small,FALSE,FALSE,prob_low,0.19116674327759764
2640,GB,high,small,FALSE,FALSE,prob_vlow,0.3445191387672339
2640,GB,high,small,FALSE,TRUE,prob_high,0.10650221549037452
2640,GB,high,small,FALSE,TRUE,prob_mid,0.14168227620206453
2640,GB,high,small,FALSE,TRUE,prob_low,0.1959790309731645
2640,GB,high,small,FALSE,TRUE,prob_vlow,0.33665908567877595
2640,GB,high,small,TRUE,FALSE,prob_mid,0.1327586235541802
2640,GB,high,small,TRUE,FALSE,prob_low,0.17558670256334935
2640,GB,high,small,TRUE,FALSE,prob_vlow,0.29766102837548536
2640,GB,high,small,TRUE,TRUE,prob_high,0.08935286151265068
2640,GB,high,small,TRUE,TRUE,prob_mid,0.12566752017459193
2640,GB,high,small,TRUE,TRUE,prob_low,0.18955172814273555
2640,GB,high,small,TRUE,TRUE,prob_vlow,0.37040527326733164
2640,GB,high,mid,FALSE,FALSE,prob_mid,0.1479725892554622
2640,GB,high,mid,FALSE,FALSE,prob_low,0.177656265342948
2640,GB,high,mid,FALSE,FALSE,prob_vlow,0.3006897873155856
2640,GB,high,mid,FALSE,TRUE,prob_high,0.15538363400416833
2640,GB,high,mid,FALSE,TRUE,prob_mid,0.14380852172978653
2640,GB,high,mid,FALSE,TRUE,prob_low,0.1684031216723152
2640,GB,high,mid,FALSE,TRUE,prob_vlow,0.3521748860347742
2640,GB,high,mid,TRUE,FALSE,prob_mid,0.13914739192921427
2640,GB,high,mid,TRUE,FALSE,prob_low,0.17496358182286456
2640,GB,high,mid,TRUE,FALSE,prob_vlow,0.3027713384033001
2640,GB,high,mid,TRUE,TRUE,prob_high,0.08898944232334798
2640,GB,high,mid,TRUE,TRUE,prob_mid,0.15074336753668632
2640,GB,high,mid,TRUE,TRUE,prob_low,0.18679801660680906
2640,GB,high,mid,TRUE,TRUE,prob_vlow,0.3161844470542728
2640,GB,high,large,FALSE,FALSE,prob_mid,0.15458531934272504
2640,GB,high,large,FALSE,FALSE,prob_low,0.16210618527969228
2640,GB,high,large,FALSE,FALSE,prob_vlow,0.2714185529569385
2640,GB,high,large,FALSE,TRUE,prob_high,0.07186251190861309
2640,GB,high,large,FALSE,TRUE,prob_low,0.21439996813728832
2640,GB,high,large,FALSE,TRUE,prob_vlow,0.3749216496462357
2640,GB,high,large,TRUE,FALSE,prob_mid,0.1481979162159645
2640,GB,high,large,TRUE,FALSE,prob_low,0.16908939070992868
2640,GB,high,large,TRUE,FALSE,prob_vlow,0.2855774502896932
2640,GB,high,large,TRUE,TRUE,prob_high,0.07998003461865989
2640,GB,high,large,TRUE,TRUE,prob_mid,0.0377374021806067
2640,GB,high,large,TRUE,TRUE,prob_low,0.16732917756754567
2640,GB,high,large,TRUE,TRUE,prob_vlow,0.35488226239443804
2640,GB,low,small,FALSE,FALSE,prob_mid,0.1483366777310831
2640,GB,low,small,FALSE,FALSE,prob_low,0.20141022823131366
2640,GB,low,small,FALSE,FALSE,prob_vlow,0.34991866893256507
2640,GB,low,small,FALSE,TRUE,prob_high,0.11646380359932108
2640,GB,low,small,FALSE,TRUE,prob_mid,0.16703359310486893
2640,GB,low,small,FALSE,TRUE,prob_low,0.22693406997951235
2640,GB,low,small,FALSE,TRUE,prob_vlow,0.44564843421507977
2640,GB,low,small,TRUE,FALSE,prob_mid,0.15215950954725094
2640,GB,low,small,TRUE,FALSE,prob_low,0.19666876160934002
2640,GB,low,small,TRUE,FALSE,prob_vlow,0.34321284081844916
2640,GB,low,small,TRUE,TRUE,prob_high,0.1104985590927413
2640,GB,low,small,TRUE,TRUE,prob_mid,0.1539702852441616
2640,GB,low,small,TRUE,TRUE,prob_low,0.22827078220139774
2640,GB,low,small,TRUE,TRUE,prob_vlow,0.45789751955844266
2640,GB,low,mid,FALSE,FALSE,prob_mid,0.16950450781991794
2640,GB,low,mid,FALSE,FALSE,prob_low,0.20458715241507835
2640,GB,low,mid,FALSE,FALSE,prob_vlow,0.3393407619980984
2640,GB,low,mid,FALSE,TRUE,prob_high,0.12337643671400925
2640,GB,low,mid,FALSE,TRUE,prob_mid,0.1783657630661487
2640,GB,low,mid,FALSE,TRUE,prob_low,0.234665931352459
2640,GB,low,mid,FALSE,TRUE,prob_vlow,0.4321918225656483
2640,GB,low,mid,TRUE,FALSE,prob_mid,0.1667166939360921
2640,GB,low,mid,TRUE,FALSE,prob_low,0.20932911774873075
2640,GB,low,mid,TRUE,FALSE,prob_vlow,0.36533992482931815
2640,GB,low,mid,TRUE,TRUE,prob_high,0.12721969847408274
2640,GB,low,mid,TRUE,TRUE,prob_mid,0.18000716085943008
2640,GB,low,mid,TRUE,TRUE,prob_low,0.24241660155639913
2640,GB,low,mid,TRUE,TRUE,prob_vlow,0.4573287941658693
2640,GB,low,large,FALSE,FALSE,prob_mid,0.17971913091185288
2640,GB,low,large,FALSE,FALSE,prob_low,0.21370235027206896
2640,GB,low,large,FALSE,FALSE,prob_vlow,0.3385751764117396
2640,GB,low,large,FALSE,TRUE,prob_high,0.14386046699820812
2640,GB,low,large,FALSE,TRUE,prob_mid,0.18833196483682677
2640,GB,low,large,FALSE,TRUE,prob_low,0.24465856770550864
2640,GB,low,large,FALSE,TRUE,prob_vlow,0.4621067650208024
2640,GB,low,large,TRUE,FALSE,prob_mid,0.1862068043407207
2640,GB,low,large,TRUE,FALSE,prob_low,0.21991042953388146
2640,GB,low,large,TRUE,FALSE,prob_vlow,0.3724620499506068
2640,GB,low,large,TRUE,TRUE,prob_high,0.12692616251564534
2640,GB,low,large,TRUE,TRUE,prob_mid,0.18707909448785787
2640,GB,low,large,TRUE,TRUE,prob_low,0.2409617527116367
2640,GB,low,large,TRUE,TRUE,prob_vlow,0.4792361600686115
2640,IE,high,small,FALSE,FALSE,prob_mid,0.1827437316166285
2640,IE,high,small,FALSE,FALSE,prob_low,0.22679566442265828
2640,IE,high,small,FALSE,FALSE,prob_vlow,0.38391140234151694
2640,IE,high,small,FALSE,TRUE,prob_high,0.08766400608040581
2640,IE,high,small,FALSE,TRUE,prob_mid,0.1646511370997908
2640,IE,high,small,FALSE,TRUE,prob_low,0.23197475800320524
2640,IE,high,small,FALSE,TRUE,prob_vlow,0.3818154561767582
2640,IE,high,small,TRUE,FALSE,prob_mid,0.1278508536667342
2640,IE,high,small,TRUE,FALSE,prob_low,0.22727214041483623
2640,IE,high,small,TRUE,FALSE,prob_vlow,0.3221530631169948
2640,IE,high,small,TRUE,TRUE,prob_high,0.08783116197396178
2640,IE,high,small,TRUE,TRUE,prob_mid,0.14521885209701565
2640,IE,high,small,TRUE,TRUE,prob_low,0.23575044215875635
2640,IE,high,small,TRUE,TRUE,prob_vlow,0.3576980421442757
2640,IE,high,mid,FALSE,FALSE,prob_mid,0.15654172327568708
2640,IE,high,mid,FALSE,FALSE,prob_low,0.24540979058573967
2640,IE,high,mid,FALSE,FALSE,prob_vlow,0.3300729676266438
2640,IE,high,mid,FALSE,TRUE,prob_high,0.06107061830087028
2640,IE,high,mid,FALSE,TRUE,prob_mid,0.12745993539695932
2640,IE,high,mid,FALSE,TRUE,prob_low,0.26600746108953244
2640,IE,high,mid,FALSE,TRUE,prob_vlow,0.3539259768223052
2640,IE,high,mid,TRUE,FALSE,prob_mid,0.12345768220586224
2640,IE,high,mid,TRUE,FALSE,prob_low,0.22103007984079479
2640,IE,high,mid,TRUE,FALSE,prob_vlow,0.38385680322218735
2640,IE,high,mid,TRUE,TRUE,prob_high,0.08269439345317103
2640,IE,high,mid,TRUE,TRUE,prob_mid,0.15429578834021743
2640,IE,high,mid,TRUE,TRUE,prob_low,0.25539525866258617
2640,IE,high,mid,TRUE,TRUE,prob_vlow,0.3925158617216163
